datetime,open,high,low,close,volume,ATR,EMA200,ADX,DI+,DI-,donchian_high,donchian_low,signals,decision_signal,decision_target,decision_reason,trade_type,forced_liquidation
2020-06-30 05:30:00,9192.9300000000,9205.0000000000,9064.8900000000,9138.5500000000,31463.1628010000,317.2242181479,8570.8174142872,21.2129376932,13.5845308790,24.7552562397,10380.0000000000,8833.0000000000,0,0,,HOLD,HOLD,False
2020-07-01 05:30:00,9138.0800000000,9292.0000000000,9080.1000000000,9232.0000000000,38488.5286990000,309.7010597087,8577.3963454883,21.2977996358,14.9271707580,23.5454170294,10380.0000000000,8833.0000000000,0,0,,HOLD,HOLD,False
2020-07-02 05:30:00,9231.9900000000,9261.9600000000,8940.0000000000,9086.5400000000,45725.1680760000,310.5766983010,8582.4624515033,21.8363520358,13.8218647893,25.0240758250,10228.9900000000,8833.0000000000,0,0,,HOLD,HOLD,False
2020-07-03 05:30:00,9086.5400000000,9125.0000000000,9037.4700000000,9058.2600000000,28943.4201770000,294.6447912795,8587.1967554685,22.3364364073,13.5285751206,24.4930835877,9992.7200000000,8833.0000000000,0,0,,HOLD,HOLD,False
2020-07-04 05:30:00,9057.7900000000,9190.0000000000,9040.0400000000,9135.4600000000,26441.9684840000,284.3101633309,8592.6521111355,22.4076204100,14.6519093851,23.5703029447,9992.7200000000,8833.0000000000,0,0,,HOLD,HOLD,False
2020-07-05 05:30:00,9135.0000000000,9145.2400000000,8893.0300000000,9069.4100000000,34073.6536270000,282.0172945216,8597.3959707262,22.9898769624,13.7159591696,25.7880833191,9992.7200000000,8833.0000000000,0,0,,HOLD,HOLD,False
2020-07-06 05:30:00,9069.4100000000,9375.0000000000,9055.9200000000,9344.2000000000,54463.1322770000,284.6646306272,8604.8268565896,22.2536798656,18.3829827844,23.7233826302,9992.7200000000,8833.0000000000,0,0,,HOLD,HOLD,False
2020-07-07 05:30:00,9342.4700000000,9379.4200000000,9203.0000000000,9257.3900000000,34587.3366780000,276.9328712967,8611.3200221957,21.5473016695,17.6604957247,22.6438845183,9992.7200000000,8833.0000000000,0,0,,HOLD,HOLD,False
2020-07-08 05:30:00,9257.4000000000,9470.0000000000,9231.0000000000,9436.0600000000,56140.5177810000,274.2233804898,8619.5263901340,20.4197893106,18.9204543325,21.2342182220,9992.7200000000,8833.0000000000,0,0,,HOLD,HOLD,False
2020-07-09 05:30:00,9436.0600000000,9440.7900000000,9160.0000000000,9232.4300000000,48044.4506450000,274.6924247405,8625.6249335158,19.6909023504,17.5389938091,21.5300409997,9992.7200000000,8833.0000000000,0,0,,HOLD,HOLD,False
2020-07-10 05:30:00,9232.4200000000,9317.4800000000,9125.0000000000,9288.3400000000,38295.4940060000,268.8201086876,8632.2191132818,19.1710277748,16.6419771746,21.3588956684,9992.7200000000,8833.0000000000,0,0,,HOLD,HOLD,False
2020-07-11 05:30:00,9288.3400000000,9299.2800000000,9178.2500000000,9234.0300000000,22561.3660000000,258.2636723528,8638.2072813088,18.6882870974,16.0849112452,20.6439377676,9964.0000000000,8833.0000000000,0,0,,HOLD,HOLD,False
2020-07-12 05:30:00,9234.0200000000,9345.0000000000,9157.5000000000,9302.7500000000,30872.7022860000,253.2091243276,8644.8196466689,17.9529704290,16.5238705852,19.5520288164,9780.0000000000,8833.0000000000,0,0,,HOLD,HOLD,False
2020-07-13 05:30:00,9303.3100000000,9343.8200000000,9200.8900000000,9242.6200000000,42740.0691150000,245.3320440185,8650.7679088911,17.2701763798,15.8362436730,18.7383876580,9780.0000000000,8833.0000000000,0,0,,HOLD,HOLD,False
2020-07-14 05:30:00,9242.6100000000,9279.5400000000,9113.0000000000,9255.8500000000,45772.5525090000,239.7040408743,8656.7886262156,17.1191852611,15.0503435713,20.4274672707,9780.0000000000,8833.0000000000,0,0,,HOLD,HOLD,False
2020-07-15 05:30:00,9255.8500000000,9276.4900000000,9160.5700000000,9197.6000000000,39053.5796650000,230.8623236690,8662.1698339149,16.9789792223,14.5105549961,19.6948252947,9780.0000000000,8833.0000000000,0,0,,HOLD,HOLD,False
2020-07-16 05:30:00,9197.6000000000,9226.1500000000,9047.2500000000,9133.7200000000,43375.5711910000,227.1507291212,8666.8618753685,17.4512547271,13.6942504911,22.1502734537,9780.0000000000,8833.0000000000,0,0,,HOLD,HOLD,False
2020-07-17 05:30:00,9133.7200000000,9186.8300000000,9089.8100000000,9154.3200000000,28054.3587410000,217.8556770411,8671.7122049668,17.8897962673,13.2586356970,21.4456721455,9780.0000000000,8833.0000000000,0,0,,HOLD,HOLD,False
2020-07-18 05:30:00,9154.3100000000,9219.3000000000,9121.1000000000,9170.2800000000,22554.5414570000,209.3088429667,8676.6730785493,18.0147013252,13.9223855439,20.7269921813,9780.0000000000,8833.0000000000,0,0,,HOLD,HOLD,False
2020-07-19 05:30:00,9170.3000000000,9232.2700000000,9101.3500000000,9208.9900000000,26052.0194170000,203.7096398977,8681.9697643348,18.2484607350,13.2832690346,20.4680178965,9780.0000000000,8833.0000000000,0,0,,HOLD,HOLD,False
2020-07-20 05:30:00,9208.9900000000,9221.5200000000,9131.0000000000,9160.7800000000,35458.7640820000,195.6246656193,8686.7340452867,18.4655230441,12.8442353264,19.7915165192,9780.0000000000,8833.0000000000,0,0,,HOLD,HOLD,False
2020-07-21 05:30:00,9160.7800000000,9437.7300000000,9152.8000000000,9390.0000000000,60413.5824860000,202.0036180750,8693.7317164779,17.4164668773,19.1953563748,17.7974939596,9780.0000000000,8833.0000000000,0,0,,HOLD,HOLD,False
2020-07-22 05:30:00,9390.0000000000,9544.0000000000,9261.0000000000,9518.1600000000,48815.0041070000,207.7890739268,8701.9349829806,17.1200595425,20.9810662940,16.0661053881,9780.0000000000,8833.0000000000,0,0,,HOLD,HOLD,False
2020-07-23 05:30:00,9518.1600000000,9664.0000000000,9440.3300000000,9603.2700000000,51856.2335000000,208.9234257892,8710.9034906127,17.5081608408,23.4793038573,14.8375261410,9720.0000000000,8833.0000000000,0,0,,HOLD,HOLD,False
2020-07-24 05:30:00,9603.2700000000,9637.0000000000,9463.4400000000,9537.8000000000,43931.1362050000,206.3974668043,8719.1313165767,17.8685406178,22.0690332342,13.9463188308,9670.0000000000,8833.0000000000,0,0,,HOLD,HOLD,False
2020-07-25 05:30:00,9538.1000000000,9732.9000000000,9513.0000000000,9700.4200000000,40679.5454160000,207.3619334611,8728.8953830784,18.7025978061,23.7007625329,12.8899203947,9664.0000000000,8833.0000000000,0,0,,HOLD,HOLD,False
2020-07-26 05:30:00,9700.4200000000,10111.0000000000,9650.0000000000,9931.5400000000,65279.2693190000,225.4789382139,8740.8619961821,20.8715911856,32.2172210942,11.0074977268,9732.9000000000,8833.0000000000,0,1,1.0000000000,LONG_BREAKOUT,HOLD,False
2020-07-27 05:30:00,9931.5400000000,11394.8600000000,9917.2100000000,11029.9600000000,150188.9331440000,314.9197283415,8763.6390907475,24.7166508014,50.5394010885,7.3182970575,10111.0000000000,8833.0000000000,1,0,,HOLD,LONG_BREAKOUT,False
2020-07-28 05:30:00,11029.9600000000,11242.2300000000,10565.0000000000,10906.2700000000,97267.7341870000,340.7990334599,8784.9588012873,28.2870633018,43.3657559532,6.2795260204,11394.8600000000,8893.0300000000,0,0,,HOLD,HOLD,False
2020-07-29 05:30:00,10906.2700000000,11342.8200000000,10812.0000000000,11100.5300000000,76838.0942330000,354.3719596414,8807.9993107272,31.6814714119,40.7534058862,5.6076536897,11394.8600000000,8893.0300000000,0,0,,HOLD,HOLD,False
2020-07-30 05:30:00,11100.5200000000,11170.0000000000,10831.0000000000,11099.6100000000,60794.8264560000,353.2739625241,8830.8014071379,34.8334217999,37.9600649705,5.2232910052,11394.8600000000,8893.0300000000,0,0,,HOLD,HOLD,False
2020-07-31 05:30:00,11099.7900000000,11444.0000000000,10960.0000000000,11335.4600000000,70063.6609740000,362.6115366295,8855.7233831863,37.9699848426,39.7383017813,4.7253017973,11394.8600000000,8893.0300000000,0,0,,HOLD,HOLD,False
2020-08-01 05:30:00,11335.4600000000,11861.0000000000,11220.0000000000,11801.1700000000,85087.4851260000,382.4964268703,8885.0313097218,41.1344329756,42.7687219776,4.1596721526,11444.0000000000,8893.0300000000,0,0,,HOLD,HOLD,False
2020-08-02 05:30:00,11801.1700000000,12123.4600000000,10518.5000000000,11071.3500000000,97553.0776040000,469.8152535224,8906.7857245504,41.0635692389,32.3326915364,13.8099536966,11861.0000000000,8893.0300000000,0,0,,HOLD,HOLD,False
2020-08-03 05:30:00,11071.3600000000,11473.0000000000,10936.0000000000,11219.8100000000,56931.8414750000,474.6141639851,8929.8008914703,40.9977671977,29.7196433758,12.6938673954,12123.4600000000,8893.0300000000,0,0,,HOLD,HOLD,False
2020-08-04 05:30:00,11219.6800000000,11414.9800000000,11000.0000000000,11191.9700000000,58629.1137090000,470.3545808433,8952.3100368288,40.9366653023,27.8467314872,11.8939084303,12123.4600000000,8893.0300000000,0,0,,HOLD,HOLD,False
2020-08-05 05:30:00,11191.9900000000,11780.9300000000,11093.0000000000,11744.9100000000,74970.2568520000,485.8956822116,8980.0971011390,41.4395390063,30.4102444043,10.6910963974,12123.4600000000,9047.2500000000,0,0,,HOLD,HOLD,False
2020-08-06 05:30:00,11744.9100000000,11900.0000000000,11562.5000000000,11762.4600000000,63529.0850200000,475.2959906251,9007.7823041127,42.0694428346,30.6572397423,10.1488410592,12123.4600000000,9047.2500000000,0,0,,HOLD,HOLD,False
2020-08-07 05:30:00,11762.4700000000,11909.9400000000,11322.0000000000,11594.2300000000,65755.9260220000,483.3419912947,9033.5181020817,41.7197534808,27.9935508756,12.8211710795,12123.4600000000,9047.2500000000,0,0,,HOLD,HOLD,False
2020-08-08 05:30:00,11594.3600000000,11808.2700000000,11512.0000000000,11761.4100000000,41858.1610400000,469.9797062022,9060.6613050461,41.3950419379,26.7330634229,12.2438622076,12123.4600000000,9047.2500000000,0,0,,HOLD,HOLD,False
2020-08-09 05:30:00,11761.0200000000,11797.1100000000,11521.9700000000,11681.6800000000,41493.0673420000,456.0625843307,9086.7410930556,41.0935240766,25.5810700463,11.7162441063,12123.4600000000,9047.2500000000,0,0,,HOLD,HOLD,False
2020-08-10 05:30:00,11681.6900000000,12067.3500000000,11450.0000000000,11892.9200000000,84952.3378870000,467.5831140213,9114.6632712341,41.3022442020,27.2968118303,10.6113185735,12123.4600000000,9047.2500000000,0,0,,HOLD,HOLD,False
2020-08-11 05:30:00,11892.9000000000,11935.0000000000,11125.0000000000,11392.0800000000,90748.2846340000,492.0414630198,9137.3241342069,40.2245197247,24.0870913894,14.0815301820,12123.4600000000,9047.2500000000,0,0,,HOLD,HOLD,False
2020-08-12 05:30:00,11392.0900000000,11617.5200000000,11150.0000000000,11564.3300000000,64909.6136440000,490.2899299470,9161.4734463044,39.2237755672,22.4464882223,13.1224188206,12123.4600000000,9047.2500000000,0,0,,HOLD,HOLD,False
2020-08-13 05:30:00,11564.3400000000,11792.9600000000,11270.3600000000,11780.0000000000,70132.4915020000,492.5977920936,9187.5284368884,38.6730740950,23.2894630080,12.1280149558,12123.4600000000,9047.2500000000,0,0,,HOLD,HOLD,False
2020-08-14 05:30:00,11779.7700000000,11850.0000000000,11634.0300000000,11760.5400000000,59818.8526970000,472.8386640869,9213.1305419940,38.2817172163,23.3913060625,11.7323367453,12123.4600000000,9047.2500000000,0,0,,HOLD,HOLD,False
2020-08-15 05:30:00,11760.5500000000,11980.0000000000,11680.0000000000,11852.4000000000,56237.9050500000,460.4930452236,9239.3919296358,38.1893219740,24.3192878426,11.1863844914,12123.4600000000,9047.2500000000,0,0,,HOLD,HOLD,False
2020-08-16 05:30:00,11852.4000000000,11931.7200000000,11686.0000000000,11911.0000000000,41368.2369060000,445.1521134219,9265.9750945151,38.1035263920,23.3604285435,10.7453284513,12123.4600000000,9089.8100000000,0,0,,HOLD,HOLD,False
2020-08-17 05:30:00,11910.9900000000,12468.0000000000,11769.7800000000,12281.1300000000,84734.2115400000,463.2283910346,9295.9766358632,38.9855081082,29.1146529490,9.5884472213,12123.4600000000,9101.3500000000,0,0,,HOLD,HOLD,False
2020-08-18 05:30:00,12281.1500000000,12387.7700000000,11817.9300000000,11945.0100000000,75923.8355270000,470.8435059607,9322.3351767999,39.8044911305,26.5977879084,8.7595578079,12468.0000000000,9101.3500000000,0,0,,HOLD,HOLD,False
2020-08-19 05:30:00,11945.1000000000,12020.0800000000,11561.0000000000,11754.5900000000,73940.1696060000,470.0032555349,9346.5367173292,39.4245612991,24.7420997784,12.0531006787,12468.0000000000,9131.0000000000,0,0,,HOLD,HOLD,False
2020-08-20 05:30:00,11754.3800000000,11888.0000000000,11668.0000000000,11853.5500000000,46085.2543510000,452.1458801396,9371.4821231270,39.0717693128,23.8821905275,11.6341963469,12468.0000000000,9152.8000000000,0,0,,HOLD,HOLD,False
2020-08-21 05:30:00,11853.5400000000,11878.0000000000,11485.8100000000,11531.3400000000,64448.3061420000,447.8633172725,9392.9732462799,37.9731258468,22.3883743912,13.8121861819,12468.0000000000,9261.0000000000,0,0,,HOLD,HOLD,False
2020-08-22 05:30:00,11531.2300000000,11686.0000000000,11376.8100000000,11662.9600000000,43678.7016460000,437.9580803244,9415.5601791528,36.5185134901,21.2593913431,14.8934067781,12468.0000000000,9440.3300000000,0,0,,HOLD,HOLD,False
2020-08-23 05:30:00,11663.5100000000,11718.0700000000,11514.1300000000,11648.1300000000,37900.0046900000,421.2425031584,9437.7748042358,35.2580881160,21.0680118846,14.3783723679,12468.0000000000,9463.4400000000,0,0,,HOLD,HOLD,False
2020-08-24 05:30:00,11648.1200000000,11824.9000000000,11585.0900000000,11748.2000000000,46212.3918670000,408.2830386471,9460.7641096663,34.3899792935,22.0530918303,13.7751358259,12468.0000000000,9513.0000000000,0,0,,HOLD,HOLD,False
2020-08-25 05:30:00,11748.1900000000,11767.8500000000,11117.6400000000,11318.4200000000,69590.9232720000,425.5635358866,9479.2482478786,32.0182216525,19.6463434619,20.1176953714,12468.0000000000,9650.0000000000,0,-1,0.0000000000,LONG_ATR_STOP,HOLD,False
2020-08-26 05:30:00,11318.4200000000,11539.3200000000,11244.0000000000,11461.4300000000,53998.2312310000,416.2604261804,9498.9714493922,29.8158752716,18.6507513851,19.0982172097,12468.0000000000,9917.2100000000,-1,0,,HOLD,LONG_ATR_STOP,False
2020-08-27 05:30:00,11461.4200000000,11592.2000000000,11125.0000000000,11330.3800000000,63246.0363830000,419.8989671675,9517.1944200450,28.1593798137,17.1684847773,19.6046847773,12468.0000000000,10518.5000000000,0,0,,HOLD,HOLD,False
2020-08-28 05:30:00,11330.3800000000,11542.6500000000,11276.8900000000,11526.9100000000,45953.9083650000,408.8890409413,9537.1915899948,26.6212054598,16.3714301702,18.6945284924,12468.0000000000,10518.5000000000,0,0,,HOLD,HOLD,False
2020-08-29 05:30:00,11526.9000000000,11580.0200000000,11417.0400000000,11465.8400000000,32973.7992000000,391.3241094455,9556.3821214377,25.0432087806,16.5665158668,18.1383884211,12468.0000000000,10518.5000000000,0,0,,HOLD,HOLD,False
2020-08-30 05:30:00,11465.8400000000,11719.0000000000,11458.0000000000,11711.1600000000,43177.8790540000,382.0152444851,9577.8226973438,23.4757475350,18.3566724297,17.2532106984,12468.0000000000,10518.5000000000,0,0,,HOLD,HOLD,False
2020-08-31 05:30:00,11711.1700000000,11800.7700000000,11570.0000000000,11649.5100000000,55353.6177440000,371.2120127361,9598.4365013503,22.3261412973,19.1149666059,16.4870864321,12468.0000000000,10518.5000000000,0,0,,HOLD,HOLD,False
2020-09-01 05:30:00,11649.5100000000,12050.8500000000,11515.0000000000,11921.9700000000,78148.1936680000,382.9718689693,9621.5562376553,22.0992548120,21.8688512980,14.8393329433,12468.0000000000,10518.5000000000,0,0,,HOLD,HOLD,False
2020-09-02 05:30:00,11921.9700000000,11954.5700000000,11160.1000000000,11388.5400000000,87221.8456020000,412.3645926143,9639.1381656388,20.5368585698,18.8593532189,18.9446797271,12468.0000000000,10936.0000000000,0,0,,HOLD,HOLD,False
2020-09-03 05:30:00,11388.5400000000,11462.6000000000,9960.8000000000,10140.8500000000,121950.1060150000,490.1814074276,9644.1303231946,21.7356040832,14.7321673831,32.2748583391,12468.0000000000,11000.0000000000,0,0,,HOLD,HOLD,False
2020-09-04 05:30:00,10138.2900000000,10627.0500000000,9875.5000000000,10446.2500000000,92733.5991130000,508.8505926113,9652.1116135111,22.9726894776,13.1779698926,30.0673383753,12468.0000000000,9960.8000000000,0,0,,HOLD,HOLD,False
2020-09-05 05:30:00,10446.2500000000,10565.6800000000,9825.0000000000,10166.6900000000,90001.6055680000,525.4098359962,9657.2317964613,24.1969261549,11.8510249779,27.7262711865,12468.0000000000,9875.5000000000,0,0,,HOLD,HOLD,False
2020-09-06 05:30:00,10166.6900000000,10347.1400000000,9994.8600000000,10256.2000000000,56368.7888150000,513.0434191394,9663.1916790835,25.3337173552,11.2697766130,26.3664014856,12468.0000000000,9825.0000000000,0,0,,HOLD,HOLD,False
2020-09-07 05:30:00,10255.8900000000,10410.7500000000,9875.0000000000,10373.4400000000,62620.2306760000,514.6653177723,9670.2588265553,26.5842601822,10.4318141808,26.0694262999,12468.0000000000,9825.0000000000,0,0,,HOLD,HOLD,False
2020-09-08 05:30:00,10373.4500000000,10438.0000000000,9850.0000000000,10126.6500000000,73491.8784180000,519.9035093600,9674.8000322613,27.6328891571,9.9634708554,23.9634280043,12468.0000000000,9825.0000000000,0,0,,HOLD,HOLD,False
2020-09-09 05:30:00,10126.6600000000,10343.0000000000,9981.0100000000,10219.2000000000,49347.1137760000,508.6239729771,9680.2169473631,28.6066160624,9.4569674537,22.7452222228,12468.0000000000,9825.0000000000,0,0,,HOLD,HOLD,False
2020-09-10 05:30:00,10219.2900000000,10483.3500000000,10070.8300000000,10336.8700000000,58253.7537500000,501.7594034787,9686.7508085834,28.8868107981,10.8995785816,21.4095138838,12468.0000000000,9825.0000000000,0,0,,HOLD,HOLD,False
2020-09-11 05:30:00,10336.8600000000,10397.6000000000,10200.0000000000,10387.8900000000,43830.2544670000,480.0337318017,9693.7273179507,29.1469916241,10.5791015900,20.7800164632,12468.0000000000,9825.0000000000,0,0,,HOLD,HOLD,False
2020-09-12 05:30:00,10387.8900000000,10477.9700000000,10269.2500000000,10440.9200000000,35379.1530960000,460.6541795301,9701.1620710059,29.0151492724,11.4829295706,20.1074938345,12468.0000000000,9825.0000000000,0,0,,HOLD,HOLD,False
2020-09-13 05:30:00,10440.6700000000,10580.1100000000,10200.0000000000,10332.8300000000,43837.6098650000,454.9010238494,9707.4473240308,28.4269348762,12.4013748296,18.9073804220,12468.0000000000,9825.0000000000,0,0,,HOLD,HOLD,False
2020-09-14 05:30:00,10332.8400000000,10750.0000000000,10212.3400000000,10671.7700000000,67059.2913610000,460.8123792887,9717.0425745379,27.1556605623,14.0012321488,17.3316318691,12468.0000000000,9825.0000000000,0,0,,HOLD,HOLD,False
2020-09-15 05:30:00,10671.7700000000,10930.0400000000,10606.4800000000,10785.3100000000,61822.4527860000,451.0086379110,9727.6721011594,25.2835762949,16.1351414409,16.4434919571,12468.0000000000,9825.0000000000,0,0,,HOLD,HOLD,False
2020-09-16 05:30:00,10785.2300000000,11093.0000000000,10661.2200000000,10954.0100000000,64991.5124400000,449.6351637745,9739.8744683121,23.9767980077,17.6171634033,15.3155980033,12468.0000000000,9825.0000000000,0,0,,HOLD,HOLD,False
2020-09-17 05:30:00,10954.0100000000,11045.4600000000,10745.8300000000,10939.9900000000,55601.6145290000,438.9205092192,9751.8159163886,22.7633610267,16.7581353106,14.5687962259,12387.7700000000,9825.0000000000,0,0,,HOLD,HOLD,False
2020-09-18 05:30:00,10940.0000000000,11038.0300000000,10812.8400000000,10933.3900000000,47266.7282750000,423.6540442749,9763.5728724444,21.6365981158,16.1218741675,14.0156583757,12050.8500000000,9825.0000000000,0,0,,HOLD,HOLD,False
2020-09-19 05:30:00,10933.4000000000,11179.7900000000,10887.3700000000,11080.6500000000,38440.0368580000,414.2801839696,9776.6781174947,21.1130834182,17.7532134540,13.3090181113,12050.8500000000,9825.0000000000,0,0,,HOLD,HOLD,False
2020-09-20 05:30:00,11080.6400000000,11080.6400000000,10723.0000000000,10920.2800000000,39157.9225650000,410.2351708289,9788.0572407037,19.8965038954,16.6476739204,15.3421776435,12050.8500000000,9825.0000000000,0,0,,HOLD,HOLD,False
2020-09-21 05:30:00,10920.2800000000,10988.8600000000,10296.3500000000,10417.2200000000,70683.4311790000,430.3976586268,9794.3175666669,19.6710906345,14.7343800770,20.6595838538,12050.8500000000,9825.0000000000,0,0,,HOLD,HOLD,False
2020-09-22 05:30:00,10417.2200000000,10572.7100000000,10353.0000000000,10529.6100000000,43991.2354760000,415.3485401535,9801.6339092871,19.4617783209,14.1776547636,19.8789800390,12050.8500000000,9825.0000000000,0,0,,HOLD,HOLD,False
2020-09-23 05:30:00,10529.6100000000,10537.1500000000,10136.8200000000,10241.4600000000,51876.5680790000,414.2757872854,9806.0102882992,19.8930096385,13.1990553609,22.2341826670,12050.8500000000,9825.0000000000,0,0,,HOLD,HOLD,False
2020-09-24 05:30:00,10241.4600000000,10795.2400000000,10190.9300000000,10736.3200000000,57676.6194270000,427.8496596221,9815.2671013509,19.2254925017,16.1761823650,19.9910150654,12050.8500000000,9825.0000000000,0,0,,HOLD,HOLD,False
2020-09-25 05:30:00,10736.3300000000,10760.5300000000,10556.2400000000,10686.6700000000,48101.1170080000,411.8811125063,9823.9377769594,18.6056551604,15.6030918377,19.2827724710,12050.8500000000,9825.0000000000,0,0,,HOLD,HOLD,False
2020-09-26 05:30:00,10686.5700000000,10820.9400000000,10644.6800000000,10728.6000000000,28420.8366590000,395.0510330415,9832.9393911190,17.7827241046,16.1980961640,18.6682440048,12050.8500000000,9825.0000000000,0,0,,HOLD,HOLD,False
2020-09-27 05:30:00,10728.5900000000,10799.0000000000,10594.8200000000,10774.2500000000,30549.4832530000,381.4173878243,9842.3056658342,17.1983703419,15.5787283270,18.8881601793,12050.8500000000,9825.0000000000,0,0,,HOLD,HOLD,False
2020-09-28 05:30:00,10774.2600000000,10950.0000000000,10626.0000000000,10696.1200000000,50095.2517340000,377.3161458368,9850.8013308508,16.0202057320,17.4817350028,17.7296462976,12050.8500000000,9825.0000000000,0,0,,HOLD,HOLD,False
2020-09-29 05:30:00,10696.1100000000,10867.5400000000,10635.8700000000,10840.4800000000,41874.8983990000,366.9128497056,9860.6488797975,14.9261957371,16.6933045795,16.9300350156,12050.8500000000,9825.0000000000,0,0,,HOLD,HOLD,False
2020-09-30 05:30:00,10840.5800000000,10849.3400000000,10665.1300000000,10776.5900000000,39596.0273220000,353.8626461552,9869.7627217896,13.9103293133,16.0725888320,16.3005167984,12050.8500000000,9825.0000000000,0,0,,HOLD,HOLD,False
2020-10-01 05:30:00,10776.5900000000,10920.0000000000,10437.0000000000,10619.1300000000,60866.3328930000,363.0867428584,9877.2191126176,13.9091831549,14.5453936766,19.2395725239,12050.8500000000,9825.0000000000,0,0,,HOLD,HOLD,False
2020-10-02 05:30:00,10619.1300000000,10664.6400000000,10374.0000000000,10570.4000000000,50130.3937050000,357.9119755114,9884.1164348801,14.1418627495,13.7017159195,19.3809102769,11954.5700000000,9825.0000000000,0,0,,HOLD,HOLD,False
2020-10-03 05:30:00,10570.4000000000,10603.5600000000,10496.4600000000,10542.0600000000,22298.2213410000,339.9968344034,9890.6631370206,14.3579223731,13.3934244409,18.9448357356,11462.6000000000,9825.0000000000,0,0,,HOLD,HOLD,False
2020-10-04 05:30:00,10542.0700000000,10696.8700000000,10517.8700000000,10666.6300000000,23212.0015950000,328.4970605175,9898.3842003338,14.0456820129,14.9010650299,18.2074676248,11179.7900000000,9825.0000000000,0,0,,HOLD,HOLD,False
2020-10-05 05:30:00,10666.6200000000,10798.0000000000,10615.6400000000,10792.2100000000,34025.7616530000,318.0586990519,9907.2779893852,13.2313308625,16.5619538180,17.4618025264,11179.7900000000,9825.0000000000,0,0,,HOLD,HOLD,False
2020-10-06 05:30:00,10792.2000000000,10800.0000000000,10525.0000000000,10599.6600000000,48674.7404710000,314.9830776911,9914.1673626252,12.8960692764,15.5291234348,18.4282953335,11179.7900000000,9850.0000000000,0,0,,HOLD,HOLD,False
2020-10-07 05:30:00,10599.6500000000,10681.8700000000,10546.1700000000,10666.3900000000,32811.9902790000,302.1771435703,9921.6521649871,12.5847549464,15.0309998069,17.8371757275,11179.7900000000,9850.0000000000,0,0,,HOLD,HOLD,False
2020-10-08 05:30:00,10666.4000000000,10950.0000000000,10530.4100000000,10925.5700000000,51959.6915720000,310.5637761724,9931.6413971763,12.4091344279,19.7473402093,16.1158130367,11179.7900000000,9850.0000000000,0,0,,HOLD,HOLD,False
2020-10-09 05:30:00,10925.4400000000,11104.6400000000,10829.0000000000,11050.6400000000,48240.0732370000,308.0692207315,9942.7757116322,12.8655207128,22.0707612529,15.0858583553,11179.7900000000,9981.0100000000,0,0,,HOLD,HOLD,False
2020-10-10 05:30:00,11050.6400000000,11491.0000000000,11050.5100000000,11293.2200000000,43648.0369430000,317.5278478221,9956.2129682329,14.4848233084,28.5750389933,13.5910131467,11179.7900000000,10070.8300000000,0,0,,HOLD,HOLD,False
2020-10-11 05:30:00,11293.2200000000,11445.0000000000,11221.0000000000,11369.0200000000,29043.8513390000,310.8472872634,9970.2707496435,15.9884614329,27.1042182957,12.8914535260,11491.0000000000,10136.8200000000,0,0,,HOLD,HOLD,False
2020-10-12 05:30:00,11369.0200000000,11720.0100000000,11172.0000000000,11528.2500000000,52825.2837100000,327.7874810303,9985.7730307416,18.0542614041,29.8602760779,11.3519879848,11491.0000000000,10136.8200000000,0,0,,HOLD,HOLD,False
2020-10-13 05:30:00,11528.2400000000,11557.0000000000,11300.0000000000,11420.5600000000,42205.2837090000,322.7312323853,10000.0495179979,19.9725042345,28.1618059619,10.7062802123,11720.0100000000,10136.8200000000,0,0,,HOLD,HOLD,False
2020-10-14 05:30:00,11420.5700000000,11547.9800000000,11280.0000000000,11417.8900000000,41415.1060150000,318.8204300721,10014.1573834905,21.6283209937,26.4710197185,10.5115738848,11720.0100000000,10136.8200000000,0,0,,HOLD,HOLD,False
2020-10-15 05:30:00,11417.8900000000,11617.3400000000,11250.8300000000,11505.1200000000,48760.7176790000,322.2268279241,10028.9928324110,23.3416470587,25.8578993952,9.6575621384,11720.0100000000,10136.8200000000,0,0,,HOLD,HOLD,False
2020-10-16 05:30:00,11505.1300000000,11541.1500000000,11200.0000000000,11319.3200000000,48797.7495020000,323.5784830723,10041.8319087054,24.5889675209,23.9106079916,10.0523267495,11720.0100000000,10136.8200000000,0,0,,HOLD,HOLD,False
2020-10-17 05:30:00,11319.2400000000,11402.4200000000,11255.0000000000,11360.2000000000,22368.9152410000,310.9957342815,10054.9499991660,25.7471936643,23.1010190667,9.7119651657,11720.0100000000,10136.8200000000,0,0,,HOLD,HOLD,False
2020-10-18 05:30:00,11360.3100000000,11505.0000000000,11346.2200000000,11503.1400000000,23284.0411910000,300.1231818328,10069.3598499206,27.1261733988,24.6694274954,9.3449573307,11720.0100000000,10136.8200000000,0,0,,HOLD,HOLD,False
2020-10-19 05:30:00,11503.1400000000,11823.9900000000,11407.9600000000,11751.4700000000,47414.5346920000,308.4022402733,10086.0972643492,29.1672236322,29.6804569826,8.4445139462,11720.0100000000,10136.8200000000,0,1,1.0000000000,LONG_BREAKOUT,HOLD,False
2020-10-20 05:30:00,11751.4600000000,12038.3800000000,11677.5900000000,11909.9900000000,62134.7506630000,312.1442231109,10104.2454507736,31.4517064890,32.1359583482,7.7473325150,11823.9900000000,10136.8200000000,1,0,,HOLD,LONG_BREAKOUT,False
