datetime,equity,cash,position,close,daily_return,drawdown
2022-08-09 05:30:00,1398.9994428300,1398.9994428300,0,23149.9500000000,0.0000000000,-0.0786065967
2022-08-10 05:30:00,1398.9994428300,1398.9994428300,0,23954.0500000000,0.0000000000,-0.0786065967
2022-08-11 05:30:00,1398.9994428300,1398.9994428300,0,23934.3900000000,0.0000000000,-0.0786065967
2022-08-12 05:30:00,1398.9994428300,1398.9994428300,0,24403.6800000000,0.0000000000,-0.0786065967
2022-08-13 05:30:00,1398.9994428300,1398.9994428300,0,24441.3800000000,0.0000000000,-0.0786065967
2022-08-14 05:30:00,1398.9994428300,1398.9994428300,0,24305.2400000000,0.0000000000,-0.0786065967
2022-08-15 05:30:00,1398.9994428300,1398.9994428300,0,24094.8200000000,0.0000000000,-0.0786065967
2022-08-16 05:30:00,1398.9994428300,1398.9994428300,0,23854.7400000000,0.0000000000,-0.0786065967
2022-08-17 05:30:00,1398.9994428300,1398.9994428300,0,23342.6600000000,0.0000000000,-0.0786065967
2022-08-18 05:30:00,1398.9994428300,1398.9994428300,0,23191.2000000000,0.0000000000,-0.0786065967
2022-08-19 05:30:00,1398.9994428300,1398.9994428300,0,20834.3900000000,0.0000000000,-0.0786065967
2022-08-20 05:30:00,1398.9994428300,1398.9994428300,0,21140.0700000000,0.0000000000,-0.0786065967
2022-08-21 05:30:00,1398.9994428300,1398.9994428300,0,21515.6100000000,0.0000000000,-0.0786065967
2022-08-22 05:30:00,1398.9994428300,1398.9994428300,0,21399.8300000000,0.0000000000,-0.0786065967
2022-08-23 05:30:00,1398.9994428300,1398.9994428300,0,21529.1200000000,0.0000000000,-0.0786065967
2022-08-24 05:30:00,1398.9994428300,1398.9994428300,0,21368.0800000000,0.0000000000,-0.0786065967
2022-08-25 05:30:00,1398.9994428300,1398.9994428300,0,21559.0400000000,0.0000000000,-0.0786065967
2022-08-26 05:30:00,1398.9994428300,1398.9994428300,0,20241.0500000000,0.0000000000,-0.0786065967
2022-08-27 05:30:00,1410.8143639960,2793.8081733999,-1,20037.6000000000,0.0084452651,-0.0708251851
2022-08-28 05:30:00,1444.0812815008,2793.8081733999,-1,19555.6100000000,0.0235799396,-0.0489152991
2022-08-29 05:30:00,1393.6884480217,2793.8081733999,-1,20285.7300000000,-0.0348961199,-0.0821044648
2022-08-30 05:30:00,1426.4087276571,2793.8081733999,-1,19811.6600000000,0.0234774707,-0.0605545993
2022-08-31 05:30:00,1409.9571364282,2793.8081733999,-1,20050.0200000000,-0.0115335744,-0.0713897628
2022-09-01 05:30:00,1404.3361530850,2793.8081733999,-1,20131.4600000000,-0.0039866342,-0.0750917921
2022-09-02 05:30:00,1416.7321330511,2793.8081733999,-1,19951.8600000000,0.0088269322,-0.0669276901
2022-09-03 05:30:00,1425.0117642133,2793.8081733999,-1,19831.9000000000,0.0058441755,-0.0614746518
2022-09-04 05:30:00,1413.3888074968,2793.8081733999,-1,20000.3000000000,-0.0081563935,-0.0691296339
2022-09-05 05:30:00,1427.4316030641,2793.8081733999,-1,19796.8400000000,0.0099355503,-0.0598809245
2022-09-06 05:30:00,1496.8815302429,2793.8081733999,-1,18790.6100000000,0.0486537688,-0.0141405884
2022-09-07 05:30:00,1462.2176492942,2793.8081733999,-1,19292.8400000000,-0.0231573977,-0.0369705269
2022-09-08 05:30:00,1460.3589424986,2793.8081733999,-1,19319.7700000000,-0.0012711560,-0.0381946876
2022-09-09 05:30:00,1319.5348124092,2793.8081733999,-1,21360.1100000000,-0.0964311759,-0.1309427049
2022-09-10 05:30:00,1317.2190259388,1317.2190259388,0,21648.3400000000,-0.0017550022,-0.1324679024
